match_id,minute,home_score,away_score,feature_momentum_home,feature_momentum_away,pressure_index_h,pressure_index_a,dangerous_attacks_home,dangerous_attacks_away,var_event,red_cards_home,red_cards_away,odds_over_2.5
mock_match_1012,81,0,0,1.128,1.028,59.7,52.5,1,0,0,0,0,12.906
mock_match_1012,82,0,0,1.148,0.992,62.9,46.6,2,0,0,0,0,13.887
mock_match_1012,83,0,1,0.8,1.3,65.9,46.9,1,2,0,0,0,7.931
mock_match_1012,84,0,1,0.824,1.205,33.2,69.2,0,0,0,0,0,9.075
mock_match_1012,85,0,1,0.886,1.209,36.0,70.1,0,0,0,0,0,10.772
mock_match_1012,86,0,1,0.923,1.273,42.2,80.0,0,0,0,0,0,13.343
mock_match_1012,87,0,1,0.869,1.214,38.6,72.7,1,1,0,0,0,17.655
mock_match_1012,88,0,1,0.932,1.1,44.2,63.1,0,0,0,0,0,25.896
mock_match_1012,89,0,1,0.903,1.118,41.4,61.0,1,0,0,0,0,51.621
mock_match_1012,90,0,1,0.843,1.226,34.5,73.2,0,0,0,0,0,99.804
mock_match_1012,91,0,1,0.895,1.161,38.7,67.4,1,0,0,0,0,102.3
mock_match_1012,92,0,2,0.8,1.3,34.7,72.3,0,0,0,0,0,100.918
mock_match_1012,93,0,2,0.748,1.294,22.7,78.0,0,1,2,0,0,102.803
mock_match_1012,94,0,2,0.753,1.238,23.5,75.2,0,0,0,0,0,99.321
mock_match_1012,95,0,2,0.758,1.239,22.6,75.4,0,0,0,0,0,99.406
mock_match_1013,0,0,0,1.065,0.968,53.9,48.3,0,1,0,0,0,2.696
mock_match_1013,1,0,0,1.159,1.005,67.2,51.8,1,0,0,0,0,2.65
mock_match_1013,2,0,0,1.11,0.963,62.0,45.8,0,0,0,0,0,2.689
mock_match_1013,3,0,1,0.8,1.3,57.7,56.2,0,0,0,0,0,1.313
mock_match_1013,4,0,1,0.816,1.298,29.7,78.3,0,0,0,0,0,1.32
mock_match_1013,5,0,1,0.741,1.334,24.8,80.4,0,1,0,0,0,1.339
mock_match_1013,6,0,1,0.721,1.219,22.0,74.7,0,0,0,0,0,1.341
mock_match_1013,7,0,1,0.744,1.239,20.7,72.7,0,0,0,0,0,1.347
mock_match_1013,8,0,1,0.733,1.346,26.9,84.6,0,0,0,0,0,1.343
mock_match_1013,9,0,1,0.767,1.305,23.7,78.5,0,0,0,0,0,1.346
mock_match_1013,10,0,1,0.68,1.294,20.8,80.4,0,0,2,0,0,1.358
mock_match_1013,11,0,1,0.732,1.33,24.3,84.9,0,0,0,0,0,1.344
mock_match_1013,12,0,1,0.684,1.351,19.5,85.2,0,1,0,0,0,1.367
mock_match_1013,13,0,1,0.688,1.381,19.6,88.5,0,0,0,0,0,1.353
mock_match_1013,14,1,1,1.3,0.8,23.8,92.7,0,0,0,0,0,1.083
mock_match_1013,15,1,1,1.241,0.779,72.3,31.8,0,0,0,0,0,1.098
mock_match_1013,16,1,1,1.223,0.81,73.2,33.7,0,0,0,0,0,1.122
mock_match_1013,17,1,1,1.226,0.826,72.5,34.4,1,0,0,0,0,1.126
mock_match_1013,18,1,1,1.279,0.874,81.1,40.6,1,0,0,0,0,1.13
mock_match_1013,19,1,1,1.256,0.916,76.0,43.3,1,0,0,0,0,1.116
mock_match_1013,20,1,1,1.213,0.897,70.7,42.7,2,0,0,0,0,1.143
mock_match_1013,21,1,1,1.287,0.841,78.2,35.7,2,0,0,0,0,1.119
mock_match_1013,22,1,1,1.195,0.833,70.7,32.8,0,0,0,0,0,1.131
mock_match_1013,23,1,1,1.185,0.858,69.8,37.2,3,0,0,0,0,1.14
mock_match_1013,24,1,1,1.172,0.857,69.0,37.2,0,0,0,0,0,1.132
mock_match_1013,25,1,1,1.18,0.957,73.7,50.6,1,2,0,0,0,1.153
mock_match_1013,26,1,1,1.153,0.973,62.8,50.0,0,0,0,0,0,1.128
mock_match_1013,27,1,1,1.146,1.065,62.9,57.0,0,0,0,0,0,1.171
mock_match_1013,28,1,1,1.073,1.001,58.5,49.2,0,1,0,0,0,1.174
mock_match_1013,29,1,1,1.086,1.039,57.5,53.8,0,1,0,0,0,1.173
mock_match_1013,30,1,1,1.044,1.071,55.4,57.6,0,0,0,0,0,1.174
mock_match_1013,31,1,1,1.07,1.025,55.4,54.2,0,1,0,0,0,1.18
mock_match_1013,32,1,1,1.144,1.003,63.8,47.4,0,1,0,0,0,1.204
mock_match_1013,33,1,1,1.118,1.029,62.5,56.1,0,1,0,0,0,1.184
mock_match_1013,34,1,1,1.149,1.14,60.1,62.1,0,0,0,0,0,1.197
mock_match_1013,35,1,1,1.15,1.145,64.8,65.7,1,0,0,0,0,1.222
mock_match_1013,36,1,1,1.187,1.132,71.3,66.1,0,0,0,0,0,1.196
mock_match_1013,37,1,2,0.8,1.3,65.2,58.4,0,0,0,0,0,1.005
mock_match_1013,38,1,2,0.767,1.274,27.8,79.8,0,2,0,0,0,1.005
mock_match_1013,39,1,2,0.786,1.228,28.7,74.3,0,1,0,0,0,1.007
mock_match_1013,40,1,2,0.769,1.275,28.2,75.7,0,0,0,0,0,0.992
mock_match_1013,41,1,2,0.817,1.254,32.5,78.7,0,1,0,0,0,1.023
mock_match_1013,42,1,2,0.806,1.163,30.3,64.4,0,0,0,0,0,1.01
mock_match_1013,43,1,2,0.844,1.095,34.1,62.6,0,0,0,0,0,1.019
mock_match_1013,44,1,2,0.87,1.06,35.3,54.8,0,0,0,0,0,1.002
mock_match_1013,45,1,2,0.914,1.134,41.4,64.4,0,0,0,0,0,1.029
mock_match_1013,46,1,2,0.975,1.145,46.3,66.1,1,1,0,0,0,1.02
mock_match_1013,47,1,3,0.8,1.3,46.9,61.5,0,0,0,0,0,1.028
mock_match_1013,48,1,3,0.791,1.245,29.5,71.7,0,0,0,0,0,1.025
mock_match_1013,49,1,3,0.826,1.206,31.0,70.2,0,1,0,0,0,1.002
mock_match_1013,50,1,3,0.796,1.204,31.2,70.5,0,1,0,0,0,0.998
mock_match_1013,51,1,3,0.815,1.266,30.7,73.9,0,2,0,0,0,0.998
mock_match_1013,52,1,3,0.849,1.243,34.2,76.1,1,0,0,0,0,0.992
mock_match_1013,53,1,3,0.887,1.222,40.3,73.0,0,0,0,0,0,1.025
mock_match_1013,54,1,3,0.886,1.188,37.4,68.5,0,0,0,0,0,1.015
mock_match_1013,55,1,3,0.866,1.153,36.0,66.9,0,0,0,0,0,1.029
mock_match_1013,56,1,3,0.973,1.15,47.9,61.2,0,1,0,0,0,1.028
mock_match_1013,57,2,3,1.3,0.8,42.0,61.9,0,0,1,0,0,0.999
mock_match_1013,58,2,3,1.289,0.821,79.7,33.7,0,0,0,0,0,0.991
mock_match_1013,59,2,3,1.251,0.826,79.4,29.3,1,0,0,0,0,1.012
mock_match_1013,60,2,3,1.314,0.827,81.8,34.0,0,0,0,0,0,1.002
mock_match_1013,61,2,3,1.282,0.947,78.2,45.2,1,0,0,0,0,0.998
mock_match_1013,62,2,3,1.27,0.951,77.9,43.6,0,0,0,0,0,1.017
mock_match_1013,63,2,3,1.156,0.875,64.1,39.2,0,0,0,0,0,1.027
mock_match_1013,64,2,3,1.133,0.901,61.8,37.3,1,0,0,0,0,1.02
mock_match_1013,65,2,3,1.2,0.863,68.0,40.1,0,0,0,0,0,1.03
mock_match_1013,66,2,3,1.11,0.759,60.9,26.0,0,0,0,0,0,0.992
mock_match_1013,67,2,3,1.18,0.762,69.9,23.0,1,0,0,0,0,1.017
mock_match_1013,68,2,3,1.135,0.738,65.2,24.3,0,0,0,0,0,1.018
mock_match_1013,69,2,3,1.098,0.809,62.5,31.7,1,0,0,0,0,1.012
mock_match_1013,70,2,3,1.082,0.879,54.1,36.4,0,1,0,0,0,1.013
mock_match_1013,71,2,3,1.044,0.842,54.6,34.2,1,0,0,0,0,1.018
mock_match_1013,72,2,3,1.054,0.854,55.1,35.0,0,0,0,0,0,1.006
mock_match_1013,73,2,3,1.11,0.811,62.6,29.0,1,1,0,0,0,1.026
mock_match_1013,74,2,3,1.083,0.85,54.5,38.2,0,0,0,0,0,1.006
mock_match_1013,75,2,3,1.025,0.821,52.8,33.5,1,0,0,0,0,1.022
mock_match_1013,76,2,3,1.046,0.771,53.2,28.5,1,0,0,0,0,1.015
mock_match_1013,77,2,3,1.102,0.82,60.9,35.7,0,0,0,0,0,1.013
mock_match_1013,78,2,4,0.8,1.3,58.9,30.9,0,0,0,0,0,1.003
mock_match_1013,79,2,4,0.812,1.207,30.5,70.6,0,1,0,0,0,0.999
mock_match_1013,80,2,4,0.801,1.232,26.8,75.2,0,1,0,0,0,1.021
mock_match_1013,81,2,4,0.806,1.163,32.9,66.5,0,1,0,0,0,0.997
mock_match_1013,82,2,4,0.691,1.154,16.3,66.8,0,1,0,0,0,0.996
mock_match_1013,83,2,4,0.721,1.07,23.5,58.5,0,1,0,0,0,1.021
mock_match_1013,84,2,4,0.726,1.042,19.8,55.4,0,1,0,0,0,0.994
mock_match_1013,85,2,4,0.792,1.102,31.4,60.5,0,0,0,0,0,1.009
mock_match_1013,86,2,4,0.882,1.137,34.6,64.0,1,0,0,0,0,1.025
mock_match_1013,87,2,4,0.94,1.188,48.1,69.2,0,0,0,0,0,0.998
mock_match_1013,88,2,4,0.98,1.215,50.2,73.0,0,0,0,0,0,1.006
mock_match_1013,89,2,4,1.023,1.171,50.8,70.1,1,1,0,0,0,1.005
mock_match_1013,90,2,4,1.034,1.268,48.9,76.9,0,0,0,0,0,1.012
mock_match_1013,91,2,4,1.075,1.28,55.2,82.0,1,0,0,0,0,1.01
mock_match_1013,92,2,4,1.081,1.244,60.3,74.3,0,1,0,0,0,1.024
mock_match_1013,93,2,4,1.096,1.232,56.4,73.9,0,4,0,0,0,1.011
mock_match_1013,94,2,4,1.088,1.275,56.7,76.3,0,1,0,0,0,0.992
mock_match_1013,95,2,4,1.115,1.32,58.9,79.7,1,0,0,0,0,1.012
mock_match_1014,0,0,0,1.042,1.019,56.2,52.8,0,0,0,0,0,2.701
mock_match_1014,1,0,0,1.002,0.974,49.9,49.2,0,0,0,0,0,2.69
mock_match_1014,2,0,0,1.009,0.96,50.5,48.4,0,1,0,0,0,2.753
mock_match_1014,3,0,0,1.047,0.947,55.5,46.8,3,0,0,0,0,2.747
mock_match_1014,4,0,0,1.048,0.923,55.3,42.5,1,0,0,0,0,2.68
mock_match_1014,5,0,0,1.051,0.968,58.7,47.8,0,0,0,0,0,2.755
mock_match_1014,6,0,0,1.108,1.037,60.6,50.2,0,0,0,0,0,2.674
mock_match_1014,7,0,0,1.123,1.002,63.7,49.5,0,0,0,0,0,2.687
mock_match_1014,8,0,0,1.086,1.002,56.1,50.6,1,0,0,0,0,2.707
mock_match_1014,9,0,0,1.105,0.988,60.1,47.7,0,0,0,0,0,2.763
mock_match_1014,10,0,0,1.118,1.023,62.9,54.9,0,1,0,0,0,2.742
mock_match_1014,11,1,0,1.3,0.8,54.2,48.5,0,0,1,0,0,1.382
mock_match_1014,12,1,0,1.354,0.807,87.7,28.5,0,0,0,0,0,1.374
mock_match_1014,13,1,0,1.398,0.847,91.7,31.9,0,0,0,0,0,1.369
mock_match_1014,14,1,0,1.4,0.822,93.2,32.5,1,0,0,0,0,1.377
mock_match_1014,15,1,0,1.364,0.815,91.0,33.0,0,0,0,0,0,1.427
mock_match_1014,16,1,0,1.384,0.847,88.6,34.0,0,0,0,0,0,1.399
mock_match_1014,17,1,0,1.379,0.821,89.9,33.4,1,0,0,0,0,1.393
mock_match_1014,18,1,0,1.376,0.752,84.5,27.1,0,0,0,0,0,1.429
mock_match_1014,19,1,0,1.285,0.673,80.7,19.7,0,0,0,0,0,1.401
mock_match_1014,20,1,0,1.29,0.687,81.6,15.0,0,0,0,0,0,1.429
mock_match_1014,21,1,0,1.224,0.662,69.8,12.5,0,0,0,0,0,1.411
mock_match_1014,22,1,0,1.206,0.624,70.6,10.9,1,0,0,0,0,1.461
mock_match_1014,23,1,0,1.133,0.612,60.9,12.0,1,1,0,0,0,1.434
mock_match_1014,24,1,0,1.177,0.734,68.1,23.6,0,0,0,0,0,1.43
mock_match_1014,25,2,0,1.3,0.8,63.6,19.3,0,0,0,0,0,1.15
mock_match_1014,26,2,0,1.291,0.76,79.8,27.5,0,0,0,0,0,1.163
mock_match_1014,27,2,0,1.395,0.805,90.4,31.0,1,0,0,0,0,1.173
mock_match_1014,28,2,0,1.389,0.841,88.0,35.3,0,0,0,0,0,1.186
mock_match_1014,29,2,0,1.383,0.885,89.5,34.7,0,0,0,0,0,1.211
mock_match_1014,30,2,0,1.4,0.9,87.5,35.5,0,0,0,0,0,1.202
mock_match_1014,31,2,0,1.4,0.966,90.0,47.5,0,0,0,0,0,1.211
mock_match_1014,32,2,0,1.28,0.95,76.7,43.8,1,0,0,0,0,1.212
mock_match_1014,33,2,0,1.259,1.003,77.5,48.0,0,0,0,0,0,1.223
mock_match_1014,34,2,0,1.297,1.055,82.7,56.0,1,0,0,0,0,1.235
mock_match_1014,35,2,0,1.319,0.957,80.4,46.3,1,0,0,0,0,1.23
mock_match_1014,36,2,0,1.311,0.979,82.6,46.6,1,0,0,0,0,1.246
mock_match_1014,37,2,0,1.31,0.92,82.5,42.2,1,0,0,0,0,1.245
mock_match_1014,38,2,0,1.236,0.89,74.7,34.5,0,0,0,0,0,1.286
mock_match_1014,39,2,0,1.296,0.886,75.3,37.0,1,0,0,0,0,1.278
mock_match_1014,40,2,0,1.297,0.902,83.2,39.0,0,0,0,0,0,1.31
mock_match_1014,41,2,0,1.216,0.947,72.2,45.2,1,0,0,0,0,1.299
mock_match_1014,42,2,0,1.247,0.885,75.3,39.1,0,0,0,0,0,1.332
mock_match_1014,43,2,0,1.217,0.929,72.1,42.4,1,2,0,0,0,1.34
mock_match_1014,44,2,0,1.168,0.992,68.0,45.5,1,0,0,0,0,1.365
mock_match_1014,45,2,0,1.127,1.035,59.6,53.5,0,0,0,0,0,1.363
mock_match_1014,46,2,0,1.178,1.069,68.1,54.5,0,0,0,0,0,1.348
mock_match_1014,47,2,0,1.216,1.072,73.4,54.0,0,0,0,0,0,1.386
mock_match_1014,48,2,0,1.135,1.089,63.8,52.9,0,1,0,0,0,1.427
mock_match_1014,49,2,0,1.125,1.033,64.2,56.3,0,1,0,0,0,1.434
mock_match_1014,50,2,0,1.08,1.066,59.8,55.9,0,2,0,0,0,1.456
mock_match_1014,51,2,0,1.064,1.042,56.9,52.6,0,1,0,0,0,1.446
mock_match_1014,52,2,0,1.062,1.04,58.0,55.1,0,0,0,0,0,1.476
mock_match_1014,53,2,0,1.08,0.971,57.8,48.7,2,0,0,0,0,1.504
mock_match_1014,54,2,0,1.019,1.126,52.3,62.4,0,1,0,0,0,1.502
mock_match_1014,55,2,0,1.038,1.166,54.4,69.3,0,0,0,0,0,1.556
mock_match_1014,56,2,0,1.068,1.204,55.6,68.9,0,0,0,0,0,1.604
mock_match_1014,57,2,0,1.096,1.21,63.1,70.0,0,0,0,0,0,1.58
mock_match_1014,58,2,0,1.001,1.217,53.6,71.6,0,0,0,0,0,1.64
mock_match_1014,59,2,0,0.996,1.191,50.2,71.6,1,1,0,0,0,1.676
mock_match_1014,60,2,0,1.066,1.224,58.6,72.2,0,0,0,0,0,1.671
mock_match_1014,61,2,0,1.082,1.171,58.2,68.5,0,2,0,0,0,1.77
mock_match_1014,62,2,0,1.141,1.156,67.7,68.9,1,0,0,0,0,1.775
mock_match_1014,63,3,0,1.3,0.8,62.0,63.8,0,0,0,0,0,1.013
mock_match_1014,64,3,0,1.257,0.803,76.4,31.9,0,0,0,0,0,1.008
mock_match_1014,65,3,0,1.17,0.798,65.6,32.5,2,0,0,0,0,1.022
mock_match_1014,66,3,0,1.085,0.81,57.5,33.7,0,0,0,0,0,1.014
mock_match_1014,67,3,0,1.067,0.791,53.3,30.2,0,0,0,0,0,1.015
mock_match_1014,68,3,0,1.109,0.863,61.8,36.7,0,0,0,0,0,1.025
mock_match_1014,69,3,0,1.089,0.902,57.8,40.9,1,0,0,0,0,1.005
mock_match_1014,70,3,0,1.031,0.915,51.8,37.5,1,0,0,0,0,1.007
mock_match_1014,71,3,0,1.051,0.901,56.5,40.3,0,1,0,0,0,1.004
mock_match_1014,72,3,0,1.079,0.948,58.8,47.3,0,1,0,0,0,1.01
mock_match_1014,73,3,0,1.04,1.021,52.4,54.0,0,0,0,0,0,1.002
mock_match_1014,74,3,0,1.034,1.115,51.0,60.7,1,0,0,0,0,0.993
mock_match_1014,75,3,0,0.991,1.106,43.9,65.2,0,1,0,0,0,1.03
mock_match_1014,76,3,0,0.935,1.154,41.5,66.8,0,0,0,0,0,1.016
mock_match_1014,77,3,0,0.935,1.133,42.4,63.2,0,1,0,0,0,1.016
mock_match_1014,78,3,0,0.976,1.217,46.6,71.6,0,1,0,0,0,0.996
mock_match_1014,79,3,0,1.07,1.162,57.5,68.5,0,0,0,0,0,1.025
mock_match_1014,80,3,0,1.04,1.241,54.4,76.0,0,0,0,0,0,1.008
mock_match_1014,81,3,0,1.065,1.203,55.7,73.7,0,0,0,0,0,1.03
mock_match_1014,82,3,0,1.097,1.193,60.0,66.6,0,0,0,0,0,1.027
mock_match_1014,83,3,0,1.062,1.058,54.8,54.9,0,0,0,0,0,1.008
mock_match_1014,84,3,0,1.056,0.991,54.1,47.3,1,1,0,0,0,1.011
mock_match_1014,85,3,0,1.061,1.032,55.8,53.6,1,1,2,0,0,1.008
mock_match_1014,86,3,0,1.012,1.056,51.8,55.9,0,0,0,0,0,1.002
mock_match_1014,87,3,0,0.95,1.035,49.2,55.3,0,0,0,0,0,1.024
mock_match_1014,88,3,0,0.972,1.102,47.2,63.5,0,1,0,0,0,1.03
mock_match_1014,89,3,0,1.05,1.092,57.6,58.8,1,0,0,0,0,1.021
mock_match_1014,90,3,0,1.154,1.042,66.6,51.5,0,1,0,0,0,1.01
mock_match_1014,91,3,0,1.181,1.112,67.7,60.7,2,0,0,0,0,1.0
mock_match_1014,92,3,0,1.168,1.091,65.9,57.1,0,1,0,0,0,1.028
mock_match_1014,93,3,0,1.112,1.043,61.9,55.3,1,1,0,0,0,1.001
mock_match_1014,94,3,0,1.116,1.123,66.0,65.6,1,0,0,0,0,1.017
mock_match_1014,95,4,0,1.3,0.8,63.2,57.6,0,0,0,0,0,1.026
mock_match_1015,0,0,0,0.943,1.037,47.8,54.4,0,3,0,0,0,2.861
mock_match_1015,1,0,0,0.932,1.086,45.0,58.5,0,1,0,0,0,2.875
mock_match_1015,2,0,0,1.026,1.082,51.4,61.3,0,0,0,0,0,2.902
mock_match_1015,3,0,0,1.108,1.051,60.6,56.2,0,0,0,0,0,2.875
mock_match_1015,4,0,0,1.079,1.019,58.8,52.2,1,0,0,0,0,2.896
mock_match_1015,5,0,0,1.061,0.977,56.5,49.3,2,0,0,0,0,2.932
mock_match_1015,6,0,0,0.98,0.935,45.5,45.9,0,0,0,0,0,2.923
mock_match_1015,7,0,0,1.055,0.995,56.5,48.8,0,0,0,0,0,2.996
mock_match_1015,8,0,0,1.052,0.959,54.1,45.7,0,0,0,0,0,2.959
mock_match_1015,9,0,0,1.063,1.013,54.5,51.2,1,0,0,0,0,2.971
mock_match_1015,10,0,0,1.069,0.963,57.6,43.6,2,0,0,0,0,3.074
mock_match_1015,11,0,0,0.989,1.035,52.8,53.4,0,1,0,0,0,3.049
mock_match_1015,12,0,0,0.98,0.984,49.4,50.0,0,0,0,0,0,3.081
mock_match_1015,13,0,0,0.871,0.869,37.5,35.9,0,0,0,0,0,3.054
mock_match_1015,14,0,0,0.909,0.916,42.7,42.5,0,0,0,0,0,3.086
mock_match_1015,15,0,0,0.965,0.92,44.1,42.1,1,0,0,0,0,3.127
mock_match_1015,16,0,0,0.989,0.924,49.7,41.0,0,1,0,0,0,3.101
mock_match_1015,17,0,0,0.994,0.963,45.7,48.4,0,1,0,0,0,3.093
mock_match_1015,18,0,0,0.986,0.927,47.5,40.4,0,0,0,0,0,3.093
mock_match_1015,19,0,0,1.025,0.902,53.5,43.5,1,0,0,0,0,3.139
mock_match_1015,20,1,0,1.3,0.8,42.4,49.8,1,0,1,0,0,1.614
mock_match_1015,21,1,0,1.31,0.851,80.5,36.3,1,0,0,0,0,1.598
mock_match_1015,22,1,0,1.264,0.827,76.1,27.3,0,0,0,0,0,1.63
mock_match_1015,23,1,0,1.278,0.799,74.7,28.6,0,0,0,0,0,1.61
mock_match_1015,24,1,0,1.242,0.856,70.1,38.7,0,0,0,0,0,1.66
mock_match_1015,25,1,0,1.215,0.8,71.9,32.4,0,0,0,0,0,1.652
mock_match_1015,26,1,0,1.264,0.822,76.4,31.9,0,0,0,0,0,1.638
mock_match_1015,27,1,0,1.294,0.823,79.1,30.4,0,1,0,0,0,1.679
mock_match_1015,28,1,0,1.296,0.76,76.7,32.6,0,0,0,0,0,1.71
mock_match_1015,29,1,0,1.4,0.803,90.0,30.9,0,0,0,0,0,1.686
mock_match_1015,30,1,0,1.4,0.809,93.1,32.5,1,0,0,0,0,1.683
mock_match_1015,31,1,0,1.383,0.799,89.7,28.5,0,0,0,0,0,1.716
mock_match_1015,32,1,0,1.4,0.876,92.1,38.3,0,0,0,0,0,1.708
mock_match_1015,33,1,0,1.4,0.906,91.9,39.7,0,0,0,0,0,1.717
mock_match_1015,34,1,0,1.358,0.966,85.6,45.7,0,0,0,0,0,1.756
mock_match_1015,35,1,0,1.37,0.983,90.1,45.4,0,0,0,0,0,1.812
mock_match_1015,36,1,0,1.311,0.967,82.5,45.9,1,0,0,0,0,1.775
mock_match_1015,37,1,0,1.319,0.902,81.2,39.7,3,0,0,0,0,1.838
mock_match_1015,38,1,0,1.313,0.868,80.8,36.7,0,1,0,0,0,1.8
mock_match_1015,39,1,0,1.288,0.891,81.9,38.3,0,0,0,0,0,1.87
mock_match_1015,40,1,0,1.215,0.929,70.1,41.4,1,0,0,0,0,1.859
mock_match_1015,41,1,0,1.117,0.998,61.9,49.6,1,0,0,0,0,1.917
mock_match_1015,42,1,0,1.091,1.05,59.6,53.9,1,1,0,0,0,1.894
mock_match_1015,43,1,0,1.041,1.051,57.7,52.2,0,3,0,0,0,1.944
mock_match_1015,44,1,0,1.074,1.134,57.8,62.7,0,2,0,0,0,1.935
mock_match_1015,45,1,0,1.024,1.148,54.5,66.3,0,1,0,0,0,2.024
mock_match_1015,46,1,0,1.01,1.156,49.3,67.2,0,1,0,0,0,2.047
mock_match_1015,47,1,0,1.01,1.115,52.7,61.4,0,1,0,0,0,2.065
mock_match_1015,48,1,0,0.967,1.08,50.4,55.2,0,0,0,0,0,2.073
mock_match_1015,49,1,0,0.944,1.129,44.7,65.2,0,2,0,0,0,2.118
mock_match_1015,50,1,0,0.885,1.157,39.6,65.0,0,0,0,0,0,2.107
mock_match_1015,51,1,0,0.935,1.142,44.4,63.9,0,1,0,0,0,2.148
mock_match_1015,52,1,0,0.871,1.186,41.7,67.4,0,1,0,0,0,2.181
mock_match_1015,53,1,0,0.903,1.204,37.7,71.5,0,0,0,0,0,2.258
mock_match_1015,54,1,0,0.968,1.208,46.7,70.5,0,1,0,0,0,2.294
mock_match_1015,55,2,0,1.3,0.8,40.1,70.3,0,0,0,0,0,1.893
mock_match_1015,56,2,0,1.282,0.804,77.7,30.6,0,0,0,0,0,1.899
mock_match_1015,57,2,0,1.264,0.854,77.5,38.9,0,0,0,0,0,1.913
mock_match_1015,58,2,0,1.227,0.851,72.0,34.5,0,0,0,0,0,2.008
mock_match_1015,59,2,0,1.301,0.801,80.0,30.3,2,0,0,0,0,2.031
mock_match_1015,60,2,0,1.367,0.858,85.6,35.9,0,0,0,0,0,2.081
mock_match_1015,61,2,0,1.4,0.855,93.1,37.6,0,0,0,0,0,2.155
mock_match_1015,62,2,0,1.4,0.889,90.1,39.8,1,0,0,0,0,2.205
mock_match_1015,63,2,0,1.4,0.95,94.3,45.2,0,0,0,0,0,2.258
mock_match_1015,64,2,0,1.4,1.005,92.6,49.6,2,1,0,0,0,2.336
mock_match_1015,65,2,1,0.8,1.3,84.4,48.3,0,0,0,0,0,1.02
mock_match_1015,66,2,1,0.795,1.362,29.7,87.3,0,0,0,0,0,0.998
mock_match_1015,67,2,1,0.75,1.4,25.9,90.5,0,3,0,0,0,1.03
mock_match_1015,68,2,1,0.808,1.376,27.2,92.5,0,0,0,0,0,1.009
mock_match_1015,69,2,1,0.826,1.294,31.6,79.2,0,0,0,0,0,1.012
mock_match_1015,70,2,1,0.821,1.347,34.4,86.0,0,0,0,0,0,1.013
mock_match_1015,71,2,1,0.777,1.4,27.6,87.5,0,0,0,0,0,0.992
mock_match_1015,72,2,1,0.761,1.341,27.5,85.3,0,0,0,0,0,1.002
mock_match_1015,73,2,1,0.768,1.4,28.1,91.4,0,0,0,0,0,1.012
mock_match_1015,74,2,1,0.871,1.394,36.6,86.6,0,0,0,0,0,0.995
mock_match_1015,75,2,1,0.765,1.396,27.9,90.0,1,0,0,0,0,1.01
mock_match_1015,76,2,1,0.835,1.355,32.7,85.4,0,1,0,0,0,1.006
mock_match_1015,77,2,1,0.832,1.362,31.1,84.7,0,0,0,0,0,1.027
mock_match_1015,78,2,1,0.797,1.4,27.2,92.2,0,1,0,0,0,1.003
mock_match_1015,79,3,1,1.3,0.8,34.8,82.2,0,0,0,0,0,1.012
mock_match_1015,80,3,1,1.316,0.863,79.4,34.3,1,0,0,0,0,1.008
mock_match_1015,81,3,1,1.276,0.881,79.2,40.6,1,0,0,0,0,1.027
mock_match_1015,82,3,1,1.242,0.843,75.2,35.9,0,0,0,0,0,1.01
mock_match_1015,83,3,1,1.253,0.896,75.5,40.8,0,0,0,0,0,1.029
mock_match_1015,84,3,1,1.238,0.892,73.0,40.0,0,0,0,0,0,1.021
mock_match_1015,85,3,1,1.238,0.95,72.9,42.3,1,0,0,0,0,0.992
mock_match_1015,86,3,1,1.201,1.035,70.5,53.7,0,0,0,0,0,1.003
mock_match_1015,87,3,1,1.082,1.136,58.5,63.9,2,1,0,0,0,1.02
mock_match_1015,88,3,1,1.055,1.16,54.4,66.6,0,0,0,0,0,1.024
mock_match_1015,89,3,1,0.994,1.198,49.8,69.6,0,0,0,0,0,1.02
mock_match_1015,90,3,1,0.97,1.219,47.5,71.5,0,0,0,0,0,1.017
mock_match_1015,91,3,1,0.95,1.197,44.7,69.0,0,0,0,0,0,1.015
mock_match_1015,92,3,1,0.954,1.048,45.0,53.7,2,1,0,0,0,0.993
mock_match_1015,93,3,1,1.042,1.046,52.7,57.7,0,0,0,0,0,0.998
mock_match_1015,94,3,1,1.006,1.019,51.1,52.7,1,0,0,0,0,0.99
mock_match_1015,95,3,1,0.955,0.982,47.3,52.0,0,0,0,0,0,1.017
mock_match_1016,0,0,0,1.006,0.979,45.2,49.3,1,1,0,0,0,2.579
mock_match_1016,1,0,0,1.003,0.97,51.4,51.2,3,0,0,0,0,2.581
mock_match_1016,2,0,0,1.013,0.921,49.5,42.6,1,0,0,0,0,2.665
mock_match_1016,3,0,0,0.967,0.948,44.8,46.7,0,0,0,0,0,2.627
mock_match_1016,4,0,0,0.948,0.9,43.9,40.8,0,0,0,0,0,2.646
mock_match_1016,5,0,0,0.931,0.807,42.0,29.0,0,0,0,0,0,2.62
mock_match_1016,6,0,0,0.869,0.883,36.8,39.7,0,1,0,0,0,2.678
mock_match_1016,7,0,0,0.904,0.864,40.8,35.4,1,0,0,0,0,2.694
mock_match_1016,8,0,0,0.919,0.92,39.4,39.5,0,0,0,0,0,2.64
mock_match_1016,9,0,0,0.952,0.95,45.2,44.5,0,0,0,0,0,2.664
mock_match_1016,10,0,0,0.962,1.011,46.1,50.7,0,1,0,0,0,2.607
mock_match_1016,11,0,0,0.929,1.024,42.4,50.8,0,1,0,0,0,2.652
